"state_uv","state_abr","fips_uv","county_name","uv_whm2"
"New Hampshire","NH","33019","Sullivan",3810.99
"New Jersey","NJ","34001","Atlantic",4031.31
"New Jersey","NJ","34003","Bergen",3904.8
"New Jersey","NJ","34005","Burlington",3992.99
"New Jersey","NJ","34007","Camden",4001.82
"New Jersey","NJ","34009","Cape May",4060.54
"New Jersey","NJ","34011","Cumberland",4050.65
"New Jersey","NJ","34013","Essex",3912.44
"New Jersey","NJ","34015","Gloucester",4014.96
"New Jersey","NJ","34017","Hudson",3930.34
"New Jersey","NJ","34019","Hunterdon",3900.47
"New Jersey","NJ","34021","Mercer",3947.88
"New Jersey","NJ","34023","Middlesex",3942.52
"New Jersey","NJ","34025","Monmouth",3962.01
"New Jersey","NJ","34027","Morris",3878.34
"New Jersey","NJ","34029","Ocean",3989.98
"New Jersey","NJ","34031","Passaic",3875.66
"New Jersey","NJ","34033","Salem",4035.98
"New Jersey","NJ","34035","Somerset",3919
"New Jersey","NJ","34037","Sussex",3838.69
"New Jersey","NJ","34039","Union",3924.51
"New Jersey","NJ","34041","Warren",3857.23
"New Mexico","NM","35001","Bernalillo",5538.92
"New Mexico","NM","35003","Catron",5529.97
"New Mexico","NM","35005","Chaves",5461.74
"New Mexico","NM","35006","Cibola",5479.47
"New Mexico","NM","35007","Colfax",5207.7
"New Mexico","NM","35009","Curry",5210.11
"New Mexico","NM","35011","De Baca",5387.07
"New Mexico","NM","35013","Dona Ana",5710.9
"New Mexico","NM","35015","Eddy",5512.97
"New Mexico","NM","35017","Grant",5651.44
"New Mexico","NM","35019","Guadalupe",5391.69
"New Mexico","NM","35021","Harding",5199.79
"New Mexico","NM","35023","Hidalgo",5702.39
"New Mexico","NM","35025","Lea",5374.54
"New Mexico","NM","35027","Lincoln",5516.94
"New Mexico","NM","35028","Los Alamos",5423.7
"New Mexico","NM","35029","Luna",5722.54
"New Mexico","NM","35031","McKinley",5406.11
"New Mexico","NM","35033","Mora",5296.61
"New Mexico","NM","35035","Otero",5613.26
"New Mexico","NM","35037","Quay",5214.92
"New Mexico","NM","35039","Rio Arriba",5361.11
"New Mexico","NM","35041","Roosevelt",5273.68
"New Mexico","NM","35043","Sandoval",5470.76
"New Mexico","NM","35045","San Juan",5328.91
"New Mexico","NM","35047","San Miguel",5339.31
"New Mexico","NM","35049","Santa Fe",5451.14
"New Mexico","NM","35051","Sierra",5658.07
"New Mexico","NM","35053","Socorro",5593.55
"New Mexico","NM","35055","Taos",5295.59
"New Mexico","NM","35057","Torrance",5494.52
"New Mexico","NM","35059","Union",5109.62
"New Mexico","NM","35061","Valencia",5578.17
"New York","NY","36001","Albany",3770.74
"New York","NY","36003","Allegany",3684.5
"New York","NY","36005","Bronx",3920.47
"New York","NY","36007","Broome",3690.91
"New York","NY","36009","Cattaraugus",3697.33
"New York","NY","36011","Cayuga",3691.29
"New York","NY","36013","Chautauqua",3716.15
"New York","NY","36015","Chemung",3686.26
"New York","NY","36017","Chenango",3687.42
"New York","NY","36019","Clinton",3698.77
"New York","NY","36021","Columbia",3793.4
"New York","NY","36023","Cortland",3673.59
"New York","NY","36025","Delaware",3713.13
"New York","NY","36027","Dutchess",3816.95
"New York","NY","36029","Erie",3692.49
"New York","NY","36031","Essex",3701.63
"New York","NY","36033","Franklin",3688.45
"New York","NY","36035","Fulton",3727.41
"New York","NY","36037","Genesee",3682.38
"New York","NY","36039","Greene",3757.05
"New York","NY","36041","Hamilton",3690.29
"New York","NY","36043","Herkimer",3698.07
"New York","NY","36045","Jefferson",3706.65
"New York","NY","36047","Kings",3940.46
"New York","NY","36049","Lewis",3693.05
"New York","NY","36051","Livingston",3685.37
"New York","NY","36053","Madison",3692.76
"New York","NY","36055","Monroe",3691.42
"New York","NY","36057","Montgomery",3748.44
"New York","NY","36059","Nassau",3919.86
"New York","NY","36061","New York",3927.95
"New York","NY","36063","Niagara",3690.84
"New York","NY","36065","Oneida",3708.01
"New York","NY","36067","Onondaga",3697
"New York","NY","36069","Ontario",3684.96
"New York","NY","36071","Orange",3835.84
"New York","NY","36073","Orleans",3686.76
"New York","NY","36075","Oswego",3704.87
"New York","NY","36077","Otsego",3705.63
"New York","NY","36079","Putnam",3838.41
"New York","NY","36081","Queens",3934.03
"New York","NY","36083","Rensselaer",3778.01
"New York","NY","36085","Richmond",3938.64
"New York","NY","36087","Rockland",3876.28
"New York","NY","36089","St. Lawrence",3704.74
"New York","NY","36091","Saratoga",3759.95
"New York","NY","36093","Schenectady",3763.58
"New York","NY","36095","Schoharie",3733.06
"New York","NY","36097","Schuyler",3679.09
"New York","NY","36099","Seneca",3695
"New York","NY","36101","Steuben",3681
"New York","NY","36103","Suffolk",3884.45
"New York","NY","36105","Sullivan",3763.62
"New York","NY","36107","Tioga",3684.13
"New York","NY","36109","Tompkins",3679.71
"New York","NY","36111","Ulster",3782.3
"New York","NY","36113","Warren",3728.06
"New York","NY","36115","Washington",3769.29
"New York","NY","36117","Wayne",3696.95
"New York","NY","36119","Westchester",3874.98
"New York","NY","36121","Wyoming",3673.4
"New York","NY","36123","Yates",3684.13
"North Carolina","NC","37001","Alamance",4402.54
"North Carolina","NC","37003","Alexander",4321.27
"North Carolina","NC","37005","Alleghany",4192.77
"North Carolina","NC","37007","Anson",4471.82
"North Carolina","NC","37009","Ashe",4162.36
"North Carolina","NC","37011","Avery",4178.89
"North Carolina","NC","37013","Beaufort",4336.01
"North Carolina","NC","37015","Bertie",4292.66
"North Carolina","NC","37017","Bladen",4485.4
"North Carolina","NC","37019","Brunswick",4512.42
"North Carolina","NC","37021","Buncombe",4252.93
"North Carolina","NC","37023","Burke",4306.55
"North Carolina","NC","37025","Cabarrus",4424.38
"North Carolina","NC","37027","Caldwell",4284.55
"North Carolina","NC","37029","Camden",4229.26
"North Carolina","NC","37031","Carteret",4385.14
"North Carolina","NC","37033","Caswell",4391.78
"North Carolina","NC","37035","Catawba",4361.17
"North Carolina","NC","37037","Chatham",4421.63
"North Carolina","NC","37039","Cherokee",4292.82
"North Carolina","NC","37041","Chowan",4265.03
"North Carolina","NC","37043","Clay",4302.81
"North Carolina","NC","37045","Cleveland",4393.32
"North Carolina","NC","37047","Columbus",4511.08
"North Carolina","NC","37049","Craven",4380.28
"North Carolina","NC","37051","Cumberland",4460.71
"North Carolina","NC","37053","Currituck",4222.73
"North Carolina","NC","37055","Dare",4269.6
"North Carolina","NC","37057","Davidson",4392.62
"North Carolina","NC","37059","Davie",4366.68
"North Carolina","NC","37061","Duplin",4437.8
"North Carolina","NC","37063","Durham",4403.68
"North Carolina","NC","37065","Edgecombe",4345.2
"North Carolina","NC","37067","Forsyth",4357.81
"North Carolina","NC","37069","Franklin",4374.62
"North Carolina","NC","37071","Gaston",4414.4
"North Carolina","NC","37073","Gates",4244.75
"North Carolina","NC","37075","Graham",4248.12
"North Carolina","NC","37077","Granville",4385.18
"North Carolina","NC","37079","Greene",4382.82
"North Carolina","NC","37081","Guilford",4385.58
"North Carolina","NC","37083","Halifax",4322.63
"North Carolina","NC","37085","Harnett",4438.07
"North Carolina","NC","37087","Haywood",4218.35
"North Carolina","NC","37089","Henderson",4309.48
"North Carolina","NC","37091","Hertford",4267.46
"North Carolina","NC","37093","Hoke",4467.66
"North Carolina","NC","37095","Hyde",4302.9
"North Carolina","NC","37097","Iredell",4361.18
"North Carolina","NC","37099","Jackson",4266.23
"North Carolina","NC","37101","Johnston",4412.97
"North Carolina","NC","37103","Jones",4403
"North Carolina","NC","37105","Lee",4436.09
"North Carolina","NC","37107","Lenoir",4400.51
"North Carolina","NC","37109","Lincoln",4386.91
"North Carolina","NC","37111","McDowell",4289.61
"North Carolina","NC","37113","Macon",4288.07
"North Carolina","NC","37115","Madison",4205.07
"North Carolina","NC","37117","Martin",4319.47
"North Carolina","NC","37119","Mecklenburg",4430.6
"North Carolina","NC","37121","Mitchell",4188.56
"North Carolina","NC","37123","Montgomery",4441.78
"North Carolina","NC","37125","Moore",4446.64
"North Carolina","NC","37127","Nash",4364.79
"North Carolina","NC","37129","New Hanover",4488.56
"North Carolina","NC","37131","Northampton",4290.9
"North Carolina","NC","37133","Onslow",4430.21
"North Carolina","NC","37135","Orange",4402.07
"North Carolina","NC","37137","Pamlico",4361.9
"North Carolina","NC","37139","Pasquotank",4239.05
"North Carolina","NC","37141","Pender",4469.63
"North Carolina","NC","37143","Perquimans",4253.34
"North Carolina","NC","37145","Person",4391.92
"North Carolina","NC","37147","Pitt",4356.98
"North Carolina","NC","37149","Polk",4368.49
"North Carolina","NC","37151","Randolph",4412.74
"North Carolina","NC","37153","Richmond",4470.58
"North Carolina","NC","37155","Robeson",4494
"North Carolina","NC","37157","Rockingham",4369.31
"North Carolina","NC","37159","Rowan",4397.37
"North Carolina","NC","37161","Rutherford",4362.4
"North Carolina","NC","37163","Sampson",4450.87
"North Carolina","NC","37165","Scotland",4482.86
"North Carolina","NC","37167","Stanly",4439.34
"North Carolina","NC","37169","Stokes",4330.34
"North Carolina","NC","37171","Surry",4286.78
"North Carolina","NC","37173","Swain",4227.01
"North Carolina","NC","37175","Transylvania",4306.47
"North Carolina","NC","37177","Tyrrell",4278.01
"North Carolina","NC","37179","Union",4460.88
"North Carolina","NC","37181","Vance",4369
"North Carolina","NC","37183","Wake",4405.56
"North Carolina","NC","37185","Warren",4346.25
"North Carolina","NC","37187","Washington",4292.5
"North Carolina","NC","37189","Watauga",4177.28
"North Carolina","NC","37191","Wayne",4408.66
"North Carolina","NC","37193","Wilkes",4273.18
"North Carolina","NC","37195","Wilson",4379.89
"North Carolina","NC","37197","Yadkin",4328.44
"North Carolina","NC","37199","Yancey",4192.26
"North Dakota","ND","38001","Adams",4093.36
"North Dakota","ND","38003","Barnes",3870.97
"North Dakota","ND","38005","Benson",3825.28
"North Dakota","ND","38007","Billings",4015.26
"North Dakota","ND","38009","Bottineau",3792.57
"North Dakota","ND","38011","Bowman",4099.41
"North Dakota","ND","38013","Burke",3812.93
"North Dakota","ND","38015","Burleigh",3979.8
"North Dakota","ND","38017","Cass",3844.8
"North Dakota","ND","38019","Cavalier",3716.71
"North Dakota","ND","38021","Dickey",3951.57
"North Dakota","ND","38023","Divide",3821.38
"North Dakota","ND","38025","Dunn",3976.97
"North Dakota","ND","38027","Eddy",3840.59
"North Dakota","ND","38029","Emmons",4029.14
"North Dakota","ND","38031","Foster",3863.52
"North Dakota","ND","38033","Golden Valley",4027.01
"North Dakota","ND","38035","Grand Forks",3769.99
"North Dakota","ND","38037","Grant",4063.78
"North Dakota","ND","38039","Griggs",3834.48
"North Dakota","ND","38041","Hettinger",4062.96
"North Dakota","ND","38043","Kidder",3945.76
"North Dakota","ND","38045","LaMoure",3928.2
"North Dakota","ND","38047","Logan",3968.25
"North Dakota","ND","38049","McHenry",3852.87
"North Dakota","ND","38051","McIntosh",3989.89
"North Dakota","ND","38053","McKenzie",3944.01
"North Dakota","ND","38055","McLean",3932.02
"North Dakota","ND","38057","Mercer",3976.94
"North Dakota","ND","38059","Morton",4027.67
"North Dakota","ND","38061","Mountrail",3876.3
"North Dakota","ND","38063","Nelson",3788.8
"North Dakota","ND","38065","Oliver",3988.23
"North Dakota","ND","38067","Pembina",3699.89
"North Dakota","ND","38069","Pierce",3830.05
"North Dakota","ND","38071","Ramsey",3779.89
"North Dakota","ND","38073","Ransom",3893.56
"North Dakota","ND","38075","Renville",3815.59
"North Dakota","ND","38077","Richland",3882.71
"North Dakota","ND","38079","Rolette",3760.84
"North Dakota","ND","38081","Sargent",3916.42
"North Dakota","ND","38083","Sheridan",3910.41
"North Dakota","ND","38085","Sioux",4073.48
"North Dakota","ND","38087","Slope",4069.31
"North Dakota","ND","38089","Stark",4030.19
"North Dakota","ND","38091","Steele",3814.87
"North Dakota","ND","38093","Stutsman",3905.65
"North Dakota","ND","38095","Towner",3756.37
"North Dakota","ND","38097","Traill",3799.8
"North Dakota","ND","38099","Walsh",3737.59
"North Dakota","ND","38101","Ward",3863.91
"North Dakota","ND","38103","Wells",3884.52
"North Dakota","ND","38105","Williams",3874.43
"Ohio","OH","39001","Adams",3934.67
"Ohio","OH","39003","Allen",3892.23
"Ohio","OH","39005","Ashland",3781.66
"Ohio","OH","39007","Ashtabula",3704.28
"Ohio","OH","39009","Athens",3840.55
"Ohio","OH","39011","Auglaize",3900.96
"Ohio","OH","39013","Belmont",3769.66
"Ohio","OH","39015","Brown",3954.82
"Ohio","OH","39017","Butler",3981.14
"Ohio","OH","39019","Carroll",3744.02
"Ohio","OH","39021","Champaign",3890.43
"Ohio","OH","39023","Clark",3901.53
"Ohio","OH","39025","Clermont",3971.02
"Ohio","OH","39027","Clinton",3923.57
"Ohio","OH","39029","Columbiana",3727.39
"Ohio","OH","39031","Coshocton",3786.08
"Ohio","OH","39033","Crawford",3823.91
"Ohio","OH","39035","Cuyahoga",3740.5
"Ohio","OH","39037","Darke",3935.14
"Ohio","OH","39039","Defiance",3868.03
"Ohio","OH","39041","Delaware",3836.97
"Ohio","OH","39043","Erie",3804.89
"Ohio","OH","39045","Fairfield",3832.25
"Ohio","OH","39047","Fayette",3892.26
"Ohio","OH","39049","Franklin",3847.75
"Ohio","OH","39051","Fulton",3860.74
"Ohio","OH","39053","Gallia",3890.45
"Ohio","OH","39055","Geauga",3703.34
"Ohio","OH","39057","Greene",3920.1
"Ohio","OH","39059","Guernsey",3782.46
"Ohio","OH","39061","Hamilton",3992.5
"Ohio","OH","39063","Hancock",3873.94
"Ohio","OH","39065","Hardin",3874.47
"Ohio","OH","39067","Harrison",3759.2
"Ohio","OH","39069","Henry",3876.65
"Ohio","OH","39071","Highland",3920.15
"Ohio","OH","39073","Hocking",3840.09
"Ohio","OH","39075","Holmes",3775.14
"Ohio","OH","39077","Huron",3802.53
"Ohio","OH","39079","Jackson",3881.57
"Ohio","OH","39081","Jefferson",3753.88
"Ohio","OH","39083","Knox",3797.68
"Ohio","OH","39085","Lake",3717.3
"Ohio","OH","39087","Lawrence",3914.56
"Ohio","OH","39089","Licking",3810.23
"Ohio","OH","39091","Logan",3882.68
"Ohio","OH","39093","Lorain",3774.87
"Ohio","OH","39095","Lucas",3859.38
"Ohio","OH","39097","Madison",3874.7
"Ohio","OH","39099","Mahoning",3709.08
"Ohio","OH","39101","Marion",3844.88
"Ohio","OH","39103","Medina",3758.77
"Ohio","OH","39105","Meigs",3862.1
"Ohio","OH","39107","Mercer",3910.71
"Ohio","OH","39109","Miami",3927.21
"Ohio","OH","39111","Monroe",3785.25
"Ohio","OH","39113","Montgomery",3946.36
"Ohio","OH","39115","Morgan",3813.83
"Ohio","OH","39117","Morrow",3814.37
"Ohio","OH","39119","Muskingum",3800.13
"Ohio","OH","39121","Noble",3793.99
"Ohio","OH","39123","Ottawa",3838.87
"Ohio","OH","39125","Paulding",3877.73
"Ohio","OH","39127","Perry",3817.63
"Ohio","OH","39129","Pickaway",3864.07
"Ohio","OH","39131","Pike",3896.88
"Ohio","OH","39133","Portage",3716.7
"Ohio","OH","39135","Preble",3961.68
"Ohio","OH","39137","Putnam",3886.73
"Ohio","OH","39139","Richland",3794.99
"Ohio","OH","39141","Ross",3880.9
"Ohio","OH","39143","Sandusky",3841.31
"Ohio","OH","39145","Scioto",3912.85
"Ohio","OH","39147","Seneca",3840.81
"Ohio","OH","39149","Shelby",3910.12
"Ohio","OH","39151","Stark",3743.36
"Ohio","OH","39153","Summit",3740.07
"Ohio","OH","39155","Trumbull",3696.89
"Ohio","OH","39157","Tuscarawas",3765.33
"Ohio","OH","39159","Union",3862.17
"Ohio","OH","39161","Van Wert",3891.61
"Ohio","OH","39163","Vinton",3858.65
"Ohio","OH","39165","Warren",3953.89
"Ohio","OH","39167","Washington",3817.96
"Ohio","OH","39169","Wayne",3766.46
"Ohio","OH","39171","Williams",3848.38
"Ohio","OH","39173","Wood",3867.73
"Ohio","OH","39175","Wyandot",3854
"Oklahoma","OK","40001","Adair",4487.78
"Oklahoma","OK","40003","Alfalfa",4745.45
"Oklahoma","OK","40005","Atoka",4703.3
"Oklahoma","OK","40007","Beaver",4936.93
"Oklahoma","OK","40009","Beckham",4926.98
"Oklahoma","OK","40011","Blaine",4802.42
"Oklahoma","OK","40013","Bryan",4752.89
"Oklahoma","OK","40015","Caddo",4834.72
"Oklahoma","OK","40017","Canadian",4780.31
"Oklahoma","OK","40019","Carter",4811.7
"Oklahoma","OK","40021","Cherokee",4499.07
"Oklahoma","OK","40023","Choctaw",4694.72
"Oklahoma","OK","40025","Cimarron",5037.44
"Oklahoma","OK","40027","Cleveland",4742.59
"Oklahoma","OK","40029","Coal",4706.95
"Oklahoma","OK","40031","Comanche",4868.64
"Oklahoma","OK","40033","Cotton",4887.04
"Oklahoma","OK","40035","Craig",4433.37
"Oklahoma","OK","40037","Creek",4580.09
"Oklahoma","OK","40039","Custer",4862.86
"Oklahoma","OK","40041","Delaware",4447.5
"Oklahoma","OK","40043","Dewey",4845.43
"Oklahoma","OK","40045","Ellis",4898.08
"Oklahoma","OK","40047","Garfield",4702.45
"Oklahoma","OK","40049","Garvin",4779.68
"Oklahoma","OK","40051","Grady",4805.92
"Oklahoma","OK","40053","Grant",4673.66
"Oklahoma","OK","40055","Greer",4937.1
"Oklahoma","OK","40057","Harmon",4965.05
"Oklahoma","OK","40059","Harper",4882.15
"Oklahoma","OK","40061","Haskell",4574.88
"Oklahoma","OK","40063","Hughes",4656.48
"Oklahoma","OK","40065","Jackson",4945.65
"Oklahoma","OK","40067","Jefferson",4862.26
"Oklahoma","OK","40069","Johnston",4754.83
"Oklahoma","OK","40071","Kay",4587.54
"Oklahoma","OK","40073","Kingfisher",4755.33
"Oklahoma","OK","40075","Kiowa",4894.92
"Oklahoma","OK","40077","Latimer",4602.84
"Oklahoma","OK","40079","Le Flore",4577.75
"Oklahoma","OK","40081","Lincoln",4654.59
"Oklahoma","OK","40083","Logan",4700.95
"Oklahoma","OK","40085","Love",4832.05
"Oklahoma","OK","40087","McClain",4769.08
"Oklahoma","OK","40089","McCurtain",4630.89
"Oklahoma","OK","40091","McIntosh",4584.41
"Oklahoma","OK","40093","Major",4791.42
"Oklahoma","OK","40095","Marshall",4789.14
"Oklahoma","OK","40097","Mayes",4473.07
"Oklahoma","OK","40099","Murray",4772.97
"Oklahoma","OK","40101","Muskogee",4547.72
"Oklahoma","OK","40103","Noble",4634.39
"Oklahoma","OK","40105","Nowata",4447.87
"Oklahoma","OK","40107","Okfuskee",4620.57
"Oklahoma","OK","40109","Oklahoma",4723.96
"Oklahoma","OK","40111","Okmulgee",4572.66
"Oklahoma","OK","40113","Osage",4517.92
"Oklahoma","OK","40115","Ottawa",4417.9
"Oklahoma","OK","40117","Pawnee",4577.06
"Oklahoma","OK","40119","Payne",4631.29
"Oklahoma","OK","40121","Pittsburg",4631.92
"Oklahoma","OK","40123","Pontotoc",4720.63
"Oklahoma","OK","40125","Pottawatomie",4704.77
"Oklahoma","OK","40127","Pushmataha",4647.23
"Oklahoma","OK","40129","Roger Mills",4911.17
"Oklahoma","OK","40131","Rogers",4481.2
"Oklahoma","OK","40133","Seminole",4676.28
"Oklahoma","OK","40135","Sequoyah",4536.93
"Oklahoma","OK","40137","Stephens",4835.96
"Oklahoma","OK","40139","Texas",4989.23
"Oklahoma","OK","40141","Tillman",4920.84
"Oklahoma","OK","40143","Tulsa",4523.21
"Oklahoma","OK","40145","Wagoner",4517.63
"Oklahoma","OK","40147","Washington",4471.41
"Oklahoma","OK","40149","Washita",4877.46
"Oklahoma","OK","40151","Woods",4803.26
"Oklahoma","OK","40153","Woodward",4853.47
"Oregon","OR","41001","Baker",4176.52
"Oregon","OR","41003","Benton",3647.96
"Oregon","OR","41005","Clackamas",3765.83
"Oregon","OR","41007","Clatsop",3257.67
"Oregon","OR","41009","Columbia",3360.22
"Oregon","OR","41011","Coos",3879.37
"Oregon","OR","41013","Crook",4392.9
"Oregon","OR","41015","Curry",3906.76
"Oregon","OR","41017","Deschutes",4331.86
"Oregon","OR","41019","Douglas",4036.28
"Oregon","OR","41021","Gilliam",4238.41
"Oregon","OR","41023","Grant",4255.94
"Oregon","OR","41025","Harney",4480.87
"Oregon","OR","41027","Hood River",3858.14
"Oregon","OR","41029","Jackson",4300.41
"Oregon","OR","41031","Jefferson",4230.41
"Oregon","OR","41033","Josephine",4074.26
"Oregon","OR","41035","Klamath",4446.55
"Oregon","OR","41037","Lake",4555.4
"Oregon","OR","41039","Lane",3939.23
"Oregon","OR","41041","Lincoln",3537.77
"Oregon","OR","41043","Linn",3870.55
"Oregon","OR","41045","Malheur",4420.12
"Oregon","OR","41047","Marion",3750.43
"Oregon","OR","41049","Morrow",4204.29
"Oregon","OR","41051","Multnomah",3627.96
"Oregon","OR","41053","Polk",3549.01
"Oregon","OR","41055","Sherman",4194.15
"Oregon","OR","41057","Tillamook",3350.94
"Oregon","OR","41059","Umatilla",4108.56
"Oregon","OR","41061","Union",4078.33
"Oregon","OR","41063","Wallowa",4015.58
"Oregon","OR","41065","Wasco",4119.69
"Oregon","OR","41067","Washington",3442.96
"Oregon","OR","41069","Wheeler",4306.07
"Oregon","OR","41071","Yamhill",3489.36
"Pennsylvania","PA","42001","Adams",3960.87
"Pennsylvania","PA","42003","Allegheny",3775.71
"Pennsylvania","PA","42005","Armstrong",3773.07
"Pennsylvania","PA","42007","Beaver",3748.5
"Pennsylvania","PA","42009","Bedford",3866.25
"Pennsylvania","PA","42011","Berks",3896.76
"Pennsylvania","PA","42013","Blair",3825.63
"Pennsylvania","PA","42015","Bradford",3701.11
"Pennsylvania","PA","42017","Bucks",3924.13
"Pennsylvania","PA","42019","Butler",3748.55
"Pennsylvania","PA","42021","Cambria",3798.49
"Pennsylvania","PA","42023","Cameron",3746.53
"Pennsylvania","PA","42025","Carbon",3803.51
"Pennsylvania","PA","42027","Centre",3794.13
"Pennsylvania","PA","42029","Chester",3973.11
"Pennsylvania","PA","42031","Clarion",3752.38
"Pennsylvania","PA","42033","Clearfield",3777.54
"Pennsylvania","PA","42035","Clinton",3762.3
"Pennsylvania","PA","42037","Columbia",3788.82
"Pennsylvania","PA","42039","Crawford",3715.5
"Pennsylvania","PA","42041","Cumberland",3920.47
"Pennsylvania","PA","42043","Dauphin",3890.25
"Pennsylvania","PA","42045","Delaware",3988.03
"Pennsylvania","PA","42047","Elk",3745.46
"Pennsylvania","PA","42049","Erie",3726.23
"Pennsylvania","PA","42051","Fayette",3789.22
"Pennsylvania","PA","42053","Forest",3739.95
"Pennsylvania","PA","42055","Franklin",3935.03
"Pennsylvania","PA","42057","Fulton",3909.91
"Pennsylvania","PA","42059","Greene",3777.08
"Pennsylvania","PA","42061","Huntingdon",3857.9
"Pennsylvania","PA","42063","Indiana",3788.83
"Pennsylvania","PA","42065","Jefferson",3762.37
"Pennsylvania","PA","42067","Juniata",3861.36
"Pennsylvania","PA","42069","Lackawanna",3741.48
"Pennsylvania","PA","42071","Lancaster",3956.47
"Pennsylvania","PA","42073","Lawrence",3723.19
"Pennsylvania","PA","42075","Lebanon",3901.58
"Pennsylvania","PA","42077","Lehigh",3867.35
"Pennsylvania","PA","42079","Luzerne",3766.08
"Pennsylvania","PA","42081","Lycoming",3746.23
"Pennsylvania","PA","42083","McKean",3718.34
"Pennsylvania","PA","42085","Mercer",3710.28
"Pennsylvania","PA","42087","Mifflin",3843.01
"Pennsylvania","PA","42089","Monroe",3797.56
"Pennsylvania","PA","42091","Montgomery",3941.11
"Pennsylvania","PA","42093","Montour",3800.13
"Pennsylvania","PA","42095","Northampton",3855.41
"Pennsylvania","PA","42097","Northumberland",3822.65
"Pennsylvania","PA","42099","Perry",3881.9
"Pennsylvania","PA","42101","Philadelphia",3976.7
"Pennsylvania","PA","42103","Pike",3786
"Pennsylvania","PA","42105","Potter",3708.34
"Pennsylvania","PA","42107","Schuylkill",3835.56
"Pennsylvania","PA","42109","Snyder",3831
"Pennsylvania","PA","42111","Somerset",3806.76
"Pennsylvania","PA","42113","Sullivan",3715.71
"Pennsylvania","PA","42115","Susquehanna",3705.07
"Pennsylvania","PA","42117","Tioga",3701.16
"Pennsylvania","PA","42119","Union",3800.63
"Pennsylvania","PA","42121","Venango",3732.42
"Pennsylvania","PA","42123","Warren",3726.14
"Pennsylvania","PA","42125","Washington",3772.54
"Pennsylvania","PA","42127","Wayne",3737.61
"Pennsylvania","PA","42129","Westmoreland",3792.4
"Pennsylvania","PA","42131","Wyoming",3728.15
"Pennsylvania","PA","42133","York",3964.4
"Rhode Island","RI","44001","Bristol",3892.52
"Rhode Island","RI","44003","Kent",3871.79
"Rhode Island","RI","44005","Newport",3893.95
"Rhode Island","RI","44007","Providence",3872.48
"Rhode Island","RI","44009","Washington",3876.17
"South Carolina","SC","45001","Abbeville",4512.77
"South Carolina","SC","45003","Aiken",4549.4
"South Carolina","SC","45005","Allendale",4578.77
"South Carolina","SC","45007","Anderson",4476.14
"South Carolina","SC","45009","Bamberg",4570.95
"South Carolina","SC","45011","Barnwell",4564.88
"South Carolina","SC","45013","Beaufort",4607.72
"South Carolina","SC","45015","Berkeley",4584.95
"South Carolina","SC","45017","Calhoun",4548.65
"South Carolina","SC","45019","Charleston",4600.81
"South Carolina","SC","45021","Cherokee",4433.8
"South Carolina","SC","45023","Chester",4479.52
"South Carolina","SC","45025","Chesterfield",4494.6
"South Carolina","SC","45027","Clarendon",4557.83
"South Carolina","SC","45029","Colleton",4592.68
"South Carolina","SC","45031","Darlington",4519.03
"South Carolina","SC","45033","Dillon",4514.98
"South Carolina","SC","45035","Dorchester",4586.89
"South Carolina","SC","45037","Edgefield",4540.42
"South Carolina","SC","45039","Fairfield",4501.91
"South Carolina","SC","45041","Florence",4539.66
"South Carolina","SC","45043","Georgetown",4571.33
"South Carolina","SC","45045","Greenville",4424.13
"South Carolina","SC","45047","Greenwood",4517.6
"South Carolina","SC","45049","Hampton",4589.69
"South Carolina","SC","45051","Horry",4539.52
"South Carolina","SC","45053","Jasper",4601.86
"South Carolina","SC","45055","Kershaw",4511.44
"South Carolina","SC","45057","Lancaster",4481.92
"South Carolina","SC","45059","Laurens",4490.82
"South Carolina","SC","45061","Lee",4526.98
"South Carolina","SC","45063","Lexington",4528.72
"South Carolina","SC","45065","McCormick",4538.74
"South Carolina","SC","45067","Marion",4535.35
"South Carolina","SC","45069","Marlboro",4502.65
"South Carolina","SC","45071","Newberry",4508.24
"South Carolina","SC","45073","Oconee",4422.76
"South Carolina","SC","45075","Orangeburg",4561.89
"South Carolina","SC","45077","Pickens",4413.74
"South Carolina","SC","45079","Richland",4527.78
"South Carolina","SC","45081","Saluda",4524.4
"South Carolina","SC","45083","Spartanburg",4438.49
"South Carolina","SC","45085","Sumter",4540.94
"South Carolina","SC","45087","Union",4476.93
"South Carolina","SC","45089","Williamsburg",4563.41
"South Carolina","SC","45091","York",4451.75
"South Dakota","SD","46003","Aurora",4131.48
"South Dakota","SD","46005","Beadle",4061.1
"South Dakota","SD","46007","Bennett",4272.34
"South Dakota","SD","46009","Bon Homme",4175.5
"South Dakota","SD","46011","Brookings",3989.92
"South Dakota","SD","46013","Brown",3984.33
"South Dakota","SD","46015","Brule",4156.11
"South Dakota","SD","46017","Buffalo",4130.91
"South Dakota","SD","46019","Butte",4201.31
"South Dakota","SD","46021","Campbell",4057.66
"South Dakota","SD","46023","Charles Mix",4184.13
"South Dakota","SD","46025","Clark",3991.31
"South Dakota","SD","46027","Clay",4125.92
"South Dakota","SD","46029","Codington",3958.17
"South Dakota","SD","46031","Corson",4105.33
"South Dakota","SD","46033","Custer",4262.56
"South Dakota","SD","46035","Davison",4119.91
"South Dakota","SD","46037","Day",3950.99
"South Dakota","SD","46039","Deuel",3955.69
"South Dakota","SD","46041","Dewey",4132.37
"South Dakota","SD","46043","Douglas",4154.69
